generation,best_fitness,mean_fitness,median_fitness
227,190.0,128.4,150.0
228,190.0,136.4,175.0
229,190.0,125.6,125.0
230,190.0,116.6,70.0
231,190.0,133.8,160.0
232,190.0,139.6,190.0
233,190.0,129.4,140.0
234,190.0,142.0,190.0
235,190.0,143.8,190.0
236,190.0,128.4,140.0
237,190.0,140.6,190.0
238,190.0,137.2,190.0
239,190.0,141.8,190.0
240,190.0,129.2,165.0
241,190.0,138.6,190.0
242,190.0,142.8,190.0
243,190.0,122.4,70.0
244,190.0,129.6,160.0
245,190.0,136.2,190.0
246,190.0,119.6,70.0
247,190.0,121.0,70.0
248,190.0,131.8,160.0
249,190.0,126.0,130.0
250,190.0,123.4,70.0
251,190.0,116.6,70.0
252,190.0,129.8,160.0
253,190.0,128.0,150.0
254,190.0,126.6,160.0
255,190.0,148.6,190.0
256,190.0,136.2,190.0
257,190.0,139.6,190.0
258,190.0,140.4,190.0
259,190.0,135.0,190.0
260,190.0,139.4,175.0
261,190.0,125.4,105.0
262,190.0,149.8,190.0
263,190.0,131.2,160.0
264,190.0,140.6,190.0
265,190.0,138.6,190.0
266,190.0,142.8,190.0
267,190.0,131.2,160.0
268,190.0,113.6,70.0
269,190.0,131.8,190.0
270,190.0,129.4,160.0
271,190.0,135.0,160.0
272,190.0,135.4,175.0
273,190.0,136.6,190.0
274,190.0,132.4,160.0
275,190.0,134.0,160.0
276,190.0,149.8,190.0
277,190.0,130.6,150.0
278,190.0,137.0,190.0
279,190.0,137.2,190.0
280,190.0,134.8,190.0
281,190.0,129.6,150.0
282,190.0,134.2,190.0
283,190.0,146.0,190.0
284,190.0,151.0,190.0
285,190.0,136.4,190.0
286,190.0,134.0,190.0
287,190.0,135.4,160.0
288,190.0,138.6,190.0
289,190.0,150.2,190.0
290,190.0,146.0,190.0
291,190.0,141.8,190.0
292,190.0,139.8,190.0
293,190.0,136.6,175.0
294,190.0,138.4,190.0
295,190.0,142.8,190.0
296,190.0,126.8,140.0
297,190.0,126.8,150.0
298,190.0,150.0,190.0
299,190.0,132.6,160.0
300,190.0,141.8,190.0
301,190.0,134.2,160.0
302,190.0,141.4,190.0
303,190.0,141.8,190.0
304,190.0,133.0,150.0
305,190.0,129.0,150.0
306,190.0,127.8,160.0
307,190.0,120.6,70.0
308,190.0,134.8,160.0
309,190.0,140.6,190.0
310,190.0,126.8,150.0
311,190.0,137.8,160.0
312,190.0,132.8,160.0
313,190.0,138.4,190.0
314,190.0,128.2,150.0
315,190.0,135.6,160.0
316,190.0,140.6,190.0
317,190.0,135.0,190.0
318,190.0,128.6,175.0
319,190.0,132.4,175.0
320,190.0,146.4,190.0
321,190.0,143.8,190.0
322,190.0,129.6,150.0
323,190.0,139.4,175.0
324,190.0,135.0,190.0
325,190.0,133.0,190.0
326,190.0,126.8,140.0
327,190.0,124.8,105.0
328,190.0,128.4,160.0
329,190.0,124.6,105.0
330,190.0,133.6,160.0
331,190.0,126.2,140.0
332,190.0,138.8,190.0
333,250.0,130.0,150.0
334,320.0,131.6,105.0
335,320.0,157.8,190.0
336,320.0,186.4,220.0
337,320.0,168.4,90.0
338,320.0,188.6,220.0
339,320.0,184.6,220.0
340,320.0,207.6,250.0
341,320.0,197.0,250.0
342,320.0,183.6,220.0
343,320.0,183.2,235.0
344,320.0,190.6,220.0
345,320.0,184.4,220.0
346,320.0,213.0,250.0
347,320.0,182.0,220.0
348,320.0,184.2,215.0
349,320.0,177.2,215.0
350,320.0,174.6,215.0
351,320.0,155.2,70.0
352,320.0,193.0,235.0
353,320.0,186.4,235.0
354,320.0,213.6,250.0
355,320.0,208.8,250.0
356,320.0,184.2,220.0
357,320.0,153.8,70.0
358,320.0,178.6,210.0
359,320.0,205.0,250.0
360,320.0,190.8,235.0
361,320.0,188.4,220.0
362,320.0,207.4,250.0
363,320.0,152.8,70.0
364,320.0,197.8,240.0
365,320.0,163.6,200.0
366,320.0,163.0,60.0
367,320.0,184.8,235.0
368,320.0,197.8,250.0
369,320.0,177.8,220.0
370,320.0,190.0,220.0
371,320.0,174.8,215.0
372,320.0,197.4,250.0
373,320.0,221.2,250.0
374,320.0,172.8,215.0
375,320.0,212.4,250.0
376,320.0,218.8,250.0
377,320.0,200.6,250.0
378,320.0,207.0,250.0
379,320.0,212.4,250.0
380,320.0,191.8,220.0
381,320.0,198.0,250.0
382,320.0,228.0,250.0
383,320.0,192.6,220.0
384,320.0,190.0,220.0
385,320.0,196.6,220.0
386,320.0,205.8,250.0
387,320.0,206.4,250.0
388,320.0,205.2,250.0
389,320.0,195.0,250.0
390,320.0,209.6,250.0
391,320.0,182.8,235.0
392,320.0,167.6,210.0
393,320.0,178.4,220.0
394,320.0,193.8,250.0
395,320.0,213.0,250.0
396,320.0,163.6,70.0
397,320.0,211.8,250.0
398,320.0,177.0,210.0
399,320.0,183.6,210.0
400,320.0,186.4,250.0
401,320.0,241.2,320.0
402,320.0,203.2,250.0
403,320.0,206.4,250.0
404,320.0,202.2,250.0
405,320.0,219.6,250.0
406,320.0,211.8,250.0
407,320.0,219.2,250.0
408,320.0,245.4,250.0
409,320.0,194.8,250.0
410,320.0,192.2,250.0
411,320.0,210.2,250.0
412,320.0,207.4,250.0
413,320.0,236.4,320.0
414,320.0,226.8,250.0
415,320.0,192.6,250.0
416,320.0,205.8,250.0
417,320.0,202.8,250.0
418,320.0,232.8,250.0
419,320.0,236.6,250.0
420,320.0,206.0,250.0
421,320.0,243.4,250.0
422,320.0,186.4,250.0
423,320.0,198.8,250.0
424,320.0,226.6,250.0
425,320.0,230.0,250.0
426,320.0,226.0,250.0
427,320.0,216.6,250.0
428,320.0,219.2,250.0
429,320.0,195.2,250.0
430,320.0,218.0,250.0
431,320.0,246.2,320.0
432,320.0,232.8,250.0
433,320.0,225.0,250.0
434,320.0,218.6,250.0
435,320.0,227.4,250.0
436,320.0,224.2,250.0
